order_id,order_date,ship_date,delivery_date,region,warehouse,product_category,unit_price,quantity,order_status,delay_reason,carrier
ORD-ea746c4f,2024-12-24,2024-12-24,2024-12-28,Central,WH-A,Home,187.28,1,Delivered,,Carrier D
ORD-b70a2ca3,2024-01-26,2024-01-28,2024-02-03,West,WH-A,Office,53.58,1,Shipped,,Carrier C
ORD-f8ba411d,2024-05-11,2024-05-14,2024-05-17,South,WH-A,Apparel,120.07,4,Delivered,,Carrier D
ORD-c32ee93f,2024-07-29,2024-08-01,,East,WH-D,Apparel,96.02,1,Backorder,,Carrier D
ORD-4209168e,2024-10-25,2024-10-26,2024-10-28,West,WH-B,Apparel,56.53,1,Shipped,,Carrier B
ORD-2b7c221e,2024-10-26,2024-10-27,2024-11-03,North,WH-A,Office,49.95,1,Delivered,,Carrier A
ORD-d23e161a,2024-11-27,2024-11-29,2024-11-30,East,WH-D,Home,96.97,4,Delivered,,Carrier B
ORD-e8a73d17,2024-01-07,2024-01-10,2024-01-12,West,WH-A,Apparel,81.54,4,Delivered,,Carrier D
ORD-1c2a0611,2024-01-08,2024-01-08,2024-01-16,East,WH-B,Accessories,58.62,2,Delivered,,Carrier A
ORD-eacd6b3b,2024-01-26,2024-01-28,2024-02-02,West,WH-D,Accessories,83.7,1,Delivered,,Carrier D
ORD-d8382ff6,2024-04-20,2024-04-21,,South,WH-C,Electronics,144.62,1,Backorder,,Carrier C
ORD-c2042e4b,2024-04-29,2024-04-30,2024-05-05,North,WH-C,Accessories,139.56,1,Delivered,,Carrier B
ORD-b305ecfb,2024-06-14,2024-06-16,2024-06-18,North,WH-C,Apparel,36.85,2,Delivered,,Carrier C
ORD-f577ee3b,2024-06-29,2024-06-29,2024-07-02,Central,WH-A,Home,113.73,2,Shipped,,Carrier A
ORD-18dac75e,2024-06-30,2024-07-02,2024-07-06,South,WH-D,Office,73.79,1,Delivered,,Carrier C
ORD-c105baff,2024-07-16,2024-07-17,2024-07-21,South,WH-B,Electronics,63.75,1,Delivered,,Carrier D
ORD-c460b4fb,2024-02-26,2024-02-28,2024-03-02,West,WH-C,Apparel,74.81,4,Delivered,,Carrier C
ORD-802ecdfa,2024-06-02,2024-06-04,,West,WH-D,Apparel,64.82,1,Backorder,,Carrier C
ORD-ea5b909f,2024-12-11,2024-12-12,2024-12-19,North,WH-C,Home,83.49,1,Delivered,,Carrier A
ORD-abf36be1,2024-01-21,2024-01-22,2024-01-24,Central,WH-D,Apparel,50.77,2,Delivered,,Carrier D
ORD-7d29d65a,2024-01-28,2024-01-28,2024-02-05,West,WH-A,Home,150.71,4,Delivered,,Carrier B
ORD-3ecdbaab,2024-03-16,2024-03-18,,South,WH-B,Electronics,39.52,1,Backorder,,Carrier B
ORD-f2ea14fd,2024-04-21,2024-04-24,,West,WH-C,Apparel,140.53,1,Backorder,,Carrier A
ORD-a8156870,2024-08-11,2024-08-14,2024-08-20,East,WH-D,Office,111.06,1,Delivered,,Carrier C
ORD-76b8e538,2024-08-17,2024-08-19,2024-08-23,West,WH-A,Accessories,121.11,1,Delivered,,Carrier C
ORD-2fcfc80c,2024-09-26,2024-09-26,2024-10-01,South,WH-D,Electronics,48.04,1,Delivered,,Carrier B
ORD-d15f53ab,2024-10-06,2024-10-07,2024-10-09,Central,WH-A,Home,0.09,1,Delivered,,Carrier D
ORD-5b9ec171,2024-10-30,2024-10-30,2024-11-07,Central,WH-B,Office,33.25,1,Delivered,,Carrier D
ORD-7b13d285,2024-01-19,2024-01-20,2024-01-26,South,WH-B,Apparel,122.08,3,Delivered,,Carrier B
ORD-ef940829,2024-02-27,2024-02-29,2024-03-03,North,WH-C,Accessories,88.32,4,Delivered,,Carrier A
ORD-75611a1e,2024-03-26,2024-03-29,2024-04-04,South,WH-D,Office,98.71,1,Delivered,,Carrier B
ORD-b39c8c1e,2024-04-25,2024-04-25,2024-04-26,North,WH-C,Office,53.25,1,Shipped,,Carrier B
ORD-f8ebf92c,2024-06-01,2024-06-02,2024-06-05,North,WH-C,Accessories,71.59,3,Shipped,,Carrier D
ORD-e0bebce6,2024-09-01,2024-09-01,2024-09-10,West,WH-B,Electronics,88.14,2,Shipped,,Carrier A
ORD-98f3023f,2024-01-14,2024-01-14,2024-01-16,West,WH-C,Accessories,124.26,1,Delivered,,Carrier B
ORD-be90a50f,2024-07-18,2024-07-20,2024-07-22,West,WH-A,Office,29.99,2,Delivered,,Carrier D
ORD-2c317f80,2024-10-19,2024-10-20,2024-10-28,West,WH-C,Electronics,67.27,4,Delivered,,Carrier A
ORD-d0db11e8,2024-11-11,2024-11-12,2024-11-21,North,WH-D,Accessories,58.34,1,Delivered,,Carrier B
ORD-be65ebe1,2024-01-21,2024-01-22,2024-01-26,Central,WH-D,Home,122.2,1,Delivered,,Carrier A
ORD-d4d05bde,2024-02-24,2024-02-26,,South,WH-D,Office,117.76,2,Backorder,,Carrier D
ORD-122cce1c,2024-03-13,2024-03-15,2024-03-17,South,WH-A,Home,62.19,4,Delivered,,Carrier A
ORD-9a58713c,2024-07-01,2024-07-02,2024-07-11,Central,WH-B,Office,69.7,1,Delivered,,Carrier A
ORD-3a1b65bc,2024-07-03,2024-07-03,2024-07-05,Central,WH-D,Electronics,100.96,1,Delivered,,Carrier A
ORD-8ac385ff,2024-11-20,2024-11-20,2024-11-22,South,WH-A,Apparel,83.71,1,Delivered,,Carrier B
ORD-23e9de23,2024-12-27,2024-12-27,2024-12-30,West,WH-C,Electronics,156.03,3,Delivered,,Carrier A
ORD-1f1ae39e,2024-02-27,2024-02-28,2024-03-04,South,WH-B,Electronics,95.73,1,Delivered,,Carrier C
ORD-5c8c3652,2024-05-01,2024-05-04,,North,WH-A,Electronics,65.61,1,Backorder,,Carrier C
ORD-d4d6df4c,2024-09-13,2024-09-13,,Central,WH-B,Office,144.32,1,Delivered,,Carrier A
ORD-37b1f060,2024-11-13,2024-11-16,2024-11-21,North,WH-C,Accessories,133.88,1,Delivered,,Carrier D
ORD-7f99cba6,2024-01-10,2024-01-13,2024-01-15,West,WH-C,Accessories,124.93,4,Delivered,,Carrier C
ORD-9a44988f,2024-01-14,2024-01-15,2024-01-20,Central,WH-B,Electronics,80.06,1,Delivered,,Carrier A
ORD-617c4405,2024-02-27,2024-02-27,2024-03-05,South,WH-B,Home,171.19,1,Delivered,,Carrier B
ORD-774dc208,2024-03-08,2024-03-10,2024-03-19,Central,WH-B,Accessories,27.25,4,Shipped,,Carrier C
ORD-c824ad81,2024-05-27,2024-05-28,2024-05-30,Central,WH-D,Electronics,32.94,3,Delivered,,Carrier C
ORD-25fcbe6f,2024-07-09,2024-07-10,2024-07-11,South,WH-D,Office,37.35,1,Delivered,,Carrier A
ORD-d0936ff8,2024-09-16,2024-09-16,2024-09-25,West,WH-B,Accessories,47.23,2,Shipped,,Carrier B
ORD-e68d08c6,2024-09-18,2024-09-20,2024-09-21,East,WH-B,Home,117.54,3,Delivered,,Carrier B
ORD-8d265714,2024-09-24,2024-09-26,2024-10-05,South,WH-C,Office,80.16,3,Delivered,Fulfillment Issue,Carrier A
ORD-b586ca89,2024-12-08,2024-12-11,2024-12-16,South,WH-A,Home,91.65,4,Shipped,,Carrier A
ORD-fbfd5c13,2024-12-13,2024-12-13,2024-12-20,Central,WH-D,Electronics,110.31,2,Delivered,,Carrier C
ORD-a50a0951,2024-12-17,2024-12-20,2024-12-29,East,WH-C,Home,83.31,3,Delivered,Inventory Shortage,Carrier B
ORD-b0158c61,2024-12-18,2024-12-19,2024-12-25,North,WH-D,Apparel,91.59,1,Delivered,,Carrier D
ORD-d8fea9fd,2024-06-24,2024-06-25,2024-06-30,North,WH-B,Accessories,31.06,1,Shipped,,Carrier C
ORD-f199b7c7,2024-09-12,2024-09-16,,West,WH-A,Accessories,11.31,2,Delivered,,Carrier C
ORD-205d9bec,2024-10-08,2024-10-09,2024-10-18,East,WH-C,Accessories,94.17,1,Delivered,,Carrier A
ORD-d36e9145,2024-10-29,2024-10-30,2024-11-03,South,WH-C,Office,89.59,1,Shipped,,Carrier B
ORD-83fb7e1d,2024-11-24,2024-11-24,2024-11-29,Central,WH-D,Office,93.44,3,Delivered,,Carrier B
ORD-dfc076ac,2024-02-23,2024-02-23,2024-02-25,Central,WH-B,Apparel,100.0,1,Delivered,,Carrier B
ORD-a01cd7cd,2024-04-28,2024-05-01,2024-05-10,East,WH-A,Home,80.59,3,Delivered,Inventory Shortage,Carrier D
ORD-9a37a148,2024-05-10,2024-05-11,2024-05-19,South,WH-D,Home,79.56,4,Delivered,,Carrier D
ORD-dffe95e0,2024-05-21,2024-05-23,2024-05-28,East,WH-D,Accessories,48.42,3,Delivered,,Carrier B
ORD-7efefe26,2024-05-28,2024-05-31,2024-06-07,North,WH-C,Office,109.51,1,Delivered,,Carrier C
ORD-727e8759,2024-07-31,2024-07-31,,North,WH-A,Apparel,131.99,1,Backorder,,Carrier A
ORD-a3293ce9,2024-10-26,2024-10-26,2024-10-30,North,WH-A,Home,51.44,2,Delivered,,Carrier D
ORD-1ed4e8f5,2024-11-14,2024-11-17,,North,WH-D,Accessories,89.89,1,Backorder,,Carrier B
ORD-55d6c09a,2024-11-15,2024-11-18,2024-11-20,Central,WH-A,Office,71.86,1,Delivered,,Carrier A
ORD-619036a4,2024-11-20,2024-11-24,2024-11-27,North,WH-D,Accessories,158.34,1,Delivered,,Carrier C
ORD-22ec9d01,2024-06-14,2024-06-16,2024-06-22,Central,WH-A,Accessories,52.93,3,Delivered,,Carrier D
ORD-b4d62fc2,2024-07-05,2024-07-07,2024-07-16,Central,WH-B,Apparel,83.62,1,Shipped,,Carrier A
ORD-26d0d297,2024-10-01,2024-10-02,2024-10-08,South,WH-C,Electronics,110.11,1,Delivered,,Carrier D
ORD-cc1eb973,2024-11-29,2024-11-29,2024-12-03,South,WH-C,Electronics,82.63,1,Delivered,,Carrier C
ORD-cfddf477,2024-12-28,2024-12-31,2025-01-03,South,WH-A,Home,55.97,1,Shipped,,Carrier C
ORD-86ff73bf,2024-01-12,2024-01-14,2024-01-18,East,WH-B,Electronics,46.7,3,Delivered,,Carrier D
ORD-b984b2c1,2024-01-20,2024-01-21,2024-01-26,East,WH-A,Office,83.81,3,Delivered,,Carrier D
ORD-9db47832,2024-03-17,2024-03-19,2024-03-26,North,WH-D,Home,122.74,1,Delivered,,Carrier C
ORD-5b5f6bd2,2024-06-14,2024-06-18,2024-06-19,North,WH-C,Apparel,76.46,1,Delivered,,Carrier D
ORD-61f73dd0,2024-08-15,2024-08-16,2024-08-18,North,WH-D,Office,91.53,1,Delivered,,Carrier B
ORD-82b4e45b,2024-09-30,2024-09-30,2024-10-08,Central,WH-B,Office,37.95,1,Delivered,,Carrier A
ORD-223c71c9,2024-10-02,2024-10-03,2024-10-10,North,WH-B,Home,70.19,2,Shipped,,Carrier B
ORD-dec183a4,2024-04-28,2024-05-01,2024-05-04,East,WH-C,Home,19.26,2,Delivered,,Carrier D
ORD-a223d182,2024-08-02,2024-08-04,2024-08-10,Central,WH-C,Electronics,105.56,1,Shipped,,Carrier D
ORD-3de5ac6e,2024-08-23,2024-08-24,2024-09-02,West,WH-B,Apparel,51.66,1,Delivered,,Carrier C
ORD-fcdf7367,2024-04-14,2024-04-14,2024-04-20,North,WH-C,Apparel,111.12,1,Delivered,,Carrier A
ORD-d10ce197,2024-06-08,2024-06-09,2024-06-12,North,WH-B,Office,74.23,1,Delivered,,Carrier D
ORD-175fb3b2,2024-07-31,2024-07-31,2024-08-06,North,WH-B,Apparel,105.44,3,Delivered,,Carrier D
ORD-65a8e0c3,2024-10-22,2024-10-24,2024-11-02,East,WH-A,Office,48.55,3,Shipped,,Carrier D
ORD-e6644c2c,2024-01-31,2024-02-06,2024-02-10,South,WH-C,Office,4.22,2,Delivered,,Carrier D
ORD-24f2e2ce,2024-04-04,2024-04-06,2024-04-14,North,WH-A,Apparel,73.6,2,Delivered,,Carrier B
ORD-750942c1,2024-04-12,2024-04-13,2024-04-16,North,WH-B,Electronics,171.83,1,Delivered,,Carrier C
ORD-e894b4a2,2024-05-07,2024-05-08,2024-05-14,Central,WH-A,Office,131.4,1,Delivered,,Carrier D
ORD-def7f1a8,2024-10-12,2024-10-13,2024-10-15,West,WH-A,Office,162.04,2,Delivered,,Carrier B
ORD-75cbc3a4,2024-10-27,2024-10-27,,Central,WH-B,Apparel,79.66,3,Delivered,,Carrier C
ORD-f14e68a8,2024-11-24,2024-11-26,2024-12-03,East,WH-B,Office,50.35,3,Delivered,,Carrier B
ORD-1e982cb4,2024-12-28,2024-12-28,2024-12-30,North,WH-B,Apparel,112.31,1,Delivered,,Carrier B
ORD-1cc86a19,2024-02-02,2024-02-04,2024-02-11,South,WH-D,Electronics,41.72,2,Delivered,,Carrier C
ORD-e5358988,2024-03-30,2024-04-01,2024-04-02,South,WH-D,Electronics,91.9,1,Shipped,,Carrier B
ORD-0b2cb92e,2024-09-18,2024-09-19,2024-09-21,North,WH-D,Office,91.6,1,Delivered,,Carrier C
ORD-b36b2a49,2024-10-04,2024-10-06,2024-10-08,South,WH-B,Home,81.76,4,Delivered,,Carrier D
ORD-37b18541,2024-10-12,2024-10-14,2024-10-18,Central,WH-D,Electronics,71.82,4,Delivered,,Carrier C
ORD-586598d3,2024-10-25,2024-10-26,2024-11-02,East,WH-C,Home,122.77,4,Delivered,,Carrier D
ORD-a43893dd,2024-03-05,2024-03-06,2024-03-10,North,WH-B,Electronics,37.75,1,Delivered,,Carrier A
ORD-ff5a200c,2024-05-06,2024-05-08,2024-05-09,East,WH-B,Home,50.71,3,Delivered,,Carrier D
ORD-aa1ae2e3,2024-05-26,2024-05-26,2024-05-30,Central,WH-A,Office,23.92,4,Delivered,,Carrier B
ORD-16b359ea,2024-09-05,2024-09-05,2024-09-14,West,WH-C,Home,63.36,3,Delivered,,Carrier C
ORD-506a2ad3,2024-01-02,2024-01-03,2024-01-04,North,WH-B,Home,65.68,1,Delivered,,Carrier C
ORD-16756bad,2024-04-24,2024-04-27,2024-05-04,East,WH-C,Apparel,93.96,1,Delivered,,Carrier C
ORD-fe947a1f,2024-09-22,2024-09-23,2024-10-01,West,WH-A,Electronics,111.85,1,Delivered,,Carrier B
ORD-3ff39175,2024-10-09,2024-10-10,2024-10-12,Central,WH-A,Electronics,8.19,1,Delivered,,Carrier B
ORD-83e54c2a,2024-01-02,2024-01-04,2024-01-11,West,WH-A,Electronics,66.23,1,Delivered,,Carrier C
ORD-113f132c,2024-02-08,2024-02-09,2024-02-17,West,WH-B,Accessories,40.28,2,Delivered,,Carrier B
ORD-58f44e5b,2024-05-29,2024-05-29,2024-05-30,South,WH-D,Accessories,107.55,1,Delivered,,Carrier C
ORD-4e46191c,2024-08-15,2024-08-16,2024-08-24,Central,WH-C,Home,104.39,1,Shipped,,Carrier D
ORD-c844b39e,2024-11-13,2024-11-13,2024-11-16,North,WH-D,Electronics,41.13,1,Delivered,,Carrier D
ORD-99bf2c0c,2024-01-17,2024-01-21,2024-01-30,Central,WH-A,Apparel,44.19,1,Delivered,Weather,Carrier B
ORD-43d81a3d,2024-01-29,2024-01-29,2024-01-31,Central,WH-A,Apparel,123.66,4,Delivered,,Carrier D
ORD-9b6293d4,2024-03-16,2024-03-16,2024-03-25,Central,WH-A,Apparel,91.81,4,Delivered,,Carrier D
ORD-3f614ffa,2024-11-22,2024-11-23,2024-11-29,West,WH-D,Office,42.94,4,Delivered,,Carrier C
ORD-ed6f5afc,2024-05-07,2024-05-08,2024-05-11,North,WH-B,Accessories,58.66,4,Delivered,,Carrier B
ORD-b3e7780e,2024-05-10,2024-05-13,2024-05-21,North,WH-D,Accessories,68.04,2,Delivered,Weather,Carrier C
ORD-6fd16e19,2024-05-21,2024-05-22,,East,WH-C,Accessories,66.33,1,Backorder,,Carrier A
ORD-2a726fa7,2024-05-29,2024-06-02,2024-06-05,North,WH-B,Home,78.15,1,Delivered,,Carrier A
ORD-cb436c1d,2024-08-15,2024-08-17,2024-08-20,East,WH-B,Home,87.29,3,Delivered,,Carrier A
ORD-f620e28e,2024-11-25,2024-11-27,2024-12-06,South,WH-B,Accessories,19.7,1,Delivered,Carrier Delay,Carrier A
ORD-74be787d,2024-12-09,2024-12-12,2024-12-20,Central,WH-C,Home,106.39,3,Delivered,Carrier Delay,Carrier C
ORD-95e46572,2024-01-22,2024-01-22,2024-01-28,West,WH-C,Home,165.89,1,Delivered,,Carrier A
ORD-09c3edb5,2024-05-11,2024-05-12,2024-05-20,North,WH-C,Apparel,89.92,2,Delivered,,Carrier C
ORD-ac3dd11f,2024-07-29,2024-07-29,2024-08-04,North,WH-A,Office,68.94,4,Delivered,,Carrier C
ORD-5ca61234,2024-09-14,2024-09-14,,Central,WH-B,Office,62.21,1,Cancelled,,Carrier B
ORD-cd7f9f17,2024-11-07,2024-11-07,2024-11-08,South,WH-D,Apparel,101.48,1,Delivered,,Carrier D
ORD-a6d8b075,2024-12-19,2024-12-19,2024-12-21,West,WH-C,Apparel,92.18,2,Delivered,,Carrier D
ORD-bd183a00,2024-01-10,2024-01-10,2024-01-12,South,WH-D,Apparel,82.32,1,Delivered,,Carrier B
ORD-fda4e083,2024-02-29,2024-03-01,2024-03-09,West,WH-B,Home,129.91,1,Delivered,,Carrier A
ORD-66e05f0a,2024-05-09,2024-05-10,2024-05-17,South,WH-D,Accessories,82.48,4,Delivered,,Carrier B
ORD-2fbd3601,2024-09-10,2024-09-14,2024-09-16,North,WH-D,Apparel,40.67,1,Delivered,,Carrier D
ORD-876ae456,2024-11-10,2024-11-13,2024-11-19,West,WH-A,Accessories,33.6,1,Shipped,,Carrier B
ORD-b6f3ecc5,2024-02-05,2024-02-07,2024-02-16,North,WH-A,Office,104.09,1,Delivered,Fulfillment Issue,Carrier A
ORD-9371eae8,2024-02-15,2024-02-16,2024-02-18,North,WH-A,Apparel,53.22,4,Delivered,,Carrier B
ORD-644e49a4,2024-03-24,2024-03-24,2024-03-31,East,WH-B,Accessories,50.37,2,Delivered,,Carrier A
ORD-188cab1d,2024-03-24,2024-03-31,,North,WH-A,Accessories,84.31,1,Backorder,,Carrier C
ORD-93b78206,2024-04-10,2024-04-12,,North,WH-B,Apparel,10.87,1,Backorder,,Carrier D
ORD-e98195ec,2024-06-27,2024-06-29,2024-07-02,West,WH-B,Home,94.61,1,Delivered,,Carrier C
ORD-3f6c009e,2024-04-11,2024-04-13,2024-04-16,South,WH-A,Accessories,89.8,1,Delivered,,Carrier C
ORD-2c984cb9,2024-04-17,2024-04-20,2024-04-21,North,WH-A,Electronics,86.56,1,Delivered,,Carrier A
ORD-c7ed7316,2024-05-18,2024-05-19,2024-05-22,North,WH-D,Apparel,50.29,3,Delivered,,Carrier A
ORD-2fbb9c89,2024-08-23,2024-08-24,2024-09-01,North,WH-B,Office,72.54,1,Shipped,,Carrier D
ORD-73e345e7,2024-09-05,2024-09-05,2024-09-11,East,WH-B,Office,166.85,3,Delivered,,Carrier A
ORD-b0b41f76,2024-10-24,2024-10-28,2024-11-03,North,WH-B,Electronics,86.81,1,Delivered,,Carrier C
ORD-1746439a,2024-01-12,2024-01-12,2024-01-20,Central,WH-C,Electronics,43.43,1,Delivered,,Carrier C
ORD-cfc87bf2,2024-03-10,2024-03-12,2024-03-15,North,WH-A,Accessories,216.74,4,Shipped,,Carrier B
ORD-d978ebbe,2024-03-22,2024-03-22,2024-03-25,Central,WH-C,Accessories,17.92,1,Delivered,,Carrier B
ORD-3958ffee,2024-04-18,2024-04-21,2024-04-22,South,WH-C,Accessories,52.1,1,Delivered,,Carrier C
ORD-81dc515d,2024-07-18,2024-07-18,2024-07-19,North,WH-C,Office,15.25,3,Delivered,,Carrier C
ORD-158ec72a,2024-09-05,2024-09-08,2024-09-12,North,WH-A,Apparel,142.3,1,Shipped,,Carrier B
ORD-17a961e3,2024-09-05,2024-09-05,2024-09-11,West,WH-D,Office,38.29,3,Delivered,,Carrier A
ORD-50792fbd,2024-11-30,2024-12-05,2024-12-09,West,WH-C,Apparel,67.6,1,Delivered,,Carrier A
ORD-b21ee7c2,2024-12-02,2024-12-04,2024-12-12,South,WH-B,Office,104.57,1,Delivered,,Carrier C
ORD-fe8ac997,2024-02-23,2024-02-24,2024-02-25,West,WH-D,Office,41.37,1,Delivered,,Carrier C
ORD-2290dde0,2024-03-08,2024-03-10,2024-03-18,South,WH-D,Office,89.47,4,Delivered,,Carrier D
ORD-7ba78f2d,2024-09-14,2024-09-15,2024-09-21,West,WH-B,Office,103.47,1,Delivered,,Carrier A
ORD-05aae8cc,2024-10-12,2024-10-15,2024-10-23,West,WH-B,Electronics,82.12,2,Delivered,Inventory Shortage,Carrier C
ORD-bdf6cc00,2024-11-05,2024-11-06,2024-11-08,North,WH-C,Accessories,120.1,4,Delivered,,Carrier D
ORD-84a121c2,2024-11-14,2024-11-14,2024-11-16,North,WH-A,Home,52.15,1,Shipped,,Carrier C
ORD-daa6c259,2024-12-06,2024-12-06,,South,WH-C,Office,30.91,4,Backorder,,Carrier B
ORD-061ab4b1,2024-04-11,2024-04-12,,Central,WH-D,Apparel,96.11,1,Backorder,,Carrier B
ORD-409ffb97,2024-03-13,2024-03-14,,North,WH-B,Electronics,135.0,1,Backorder,,Carrier B
ORD-656f7a0d,2024-04-10,2024-04-11,2024-04-15,North,WH-D,Home,34.49,4,Delivered,,Carrier A
ORD-3ad6cf8c,2024-05-16,2024-05-17,2024-05-25,Central,WH-A,Office,68.04,4,Delivered,,Carrier B
ORD-04e7c203,2024-07-31,2024-07-31,2024-08-06,East,WH-B,Electronics,44.89,1,Delivered,,Carrier B
ORD-46179364,2024-12-09,2024-12-11,2024-12-20,Central,WH-D,Apparel,136.68,3,Delivered,Inventory Shortage,Carrier D
ORD-ba9801fd,2024-02-02,2024-02-05,2024-02-08,Central,WH-C,Office,128.3,1,Delivered,,Carrier D
ORD-f5060cf4,2024-03-03,2024-03-05,2024-03-08,West,WH-A,Home,129.84,2,Delivered,,Carrier A
ORD-b86a8074,2024-04-03,2024-04-03,2024-04-05,North,WH-B,Accessories,121.28,1,Delivered,,Carrier B
ORD-9a9e1645,2024-06-14,2024-06-16,2024-06-21,West,WH-D,Accessories,128.49,2,Delivered,,Carrier C
ORD-6170a03e,2024-06-14,2024-06-17,2024-06-26,Central,WH-C,Apparel,53.91,1,Shipped,,Carrier D
ORD-30f999bb,2024-08-11,2024-08-14,2024-08-21,East,WH-A,Accessories,99.35,3,Shipped,,Carrier D
ORD-423e5141,2024-09-06,2024-09-07,2024-09-14,South,WH-B,Office,78.31,1,Shipped,,Carrier A
ORD-4744a211,2024-12-10,2024-12-12,2024-12-13,South,WH-A,Office,89.88,1,Delivered,,Carrier D
ORD-2e83ecec,2024-12-16,2024-12-18,2024-12-20,West,WH-D,Apparel,17.93,4,Delivered,,Carrier A
ORD-47210574,2024-02-08,2024-02-10,,West,WH-B,Home,105.68,4,Backorder,,Carrier A
ORD-a66a298d,2024-03-19,2024-03-20,2024-03-23,East,WH-C,Electronics,64.68,1,Delivered,,Carrier B
ORD-3de6a0a8,2024-05-19,2024-05-21,2024-05-22,Central,WH-A,Electronics,114.94,1,Delivered,,Carrier B
ORD-578e4c93,2024-05-23,2024-05-24,2024-06-02,East,WH-B,Accessories,93.54,1,Delivered,,Carrier B
ORD-04272dfb,2024-07-14,2024-07-16,2024-07-22,North,WH-B,Home,83.03,3,Delivered,,Carrier A
ORD-8309eb7e,2024-09-02,2024-09-03,2024-09-09,Central,WH-A,Accessories,9.24,1,Shipped,,Carrier D
ORD-108135e4,2024-10-21,2024-10-21,2024-10-25,East,WH-A,Home,61.92,1,Delivered,,Carrier A
ORD-59c7cd19,2024-12-16,2024-12-18,2024-12-26,East,WH-D,Accessories,141.32,2,Shipped,,Carrier B
ORD-f22d5d38,2024-02-22,2024-02-24,2024-03-04,West,WH-C,Apparel,75.83,2,Delivered,Carrier Delay,Carrier C
ORD-d8cf52d3,2024-05-31,2024-06-01,2024-06-08,Central,WH-A,Accessories,131.51,1,Delivered,,Carrier B
ORD-a399205c,2024-06-18,2024-06-19,2024-06-25,West,WH-D,Accessories,102.28,2,Delivered,,Carrier A
ORD-3c1d4680,2024-10-01,2024-10-01,2024-10-09,South,WH-D,Electronics,116.02,1,Delivered,,Carrier A
ORD-3948eec7,2024-11-11,2024-11-15,2024-11-23,South,WH-B,Apparel,82.5,1,Shipped,,Carrier B
ORD-e63749e9,2024-11-16,2024-11-17,2024-11-23,Central,WH-C,Office,79.24,1,Shipped,,Carrier B
ORD-879313ad,2024-11-20,2024-11-20,2024-11-23,East,WH-D,Electronics,155.76,1,Delivered,,Carrier D
ORD-a2a357e7,2024-12-14,2024-12-15,2024-12-21,Central,WH-A,Apparel,93.02,1,Delivered,,Carrier D
ORD-501e1f8e,2024-03-16,2024-03-16,2024-03-24,North,WH-B,Home,113.81,2,Delivered,,Carrier A
ORD-e120be52,2024-05-29,2024-06-01,2024-06-08,West,WH-C,Apparel,91.99,2,Delivered,,Carrier C
ORD-b686e415,2024-08-30,2024-09-01,2024-09-05,East,WH-C,Home,127.09,1,Delivered,,Carrier A
ORD-d3425a2f,2024-10-13,2024-10-14,2024-10-22,West,WH-C,Office,153.37,1,Delivered,,Carrier C
ORD-4c64b539,2024-11-17,2024-11-17,2024-11-22,West,WH-B,Electronics,118.85,1,Delivered,,Carrier D
ORD-03b15f8d,2024-11-27,2024-11-30,2024-12-04,East,WH-D,Office,74.08,1,Delivered,,Carrier B
ORD-7f8cdc93,2024-12-20,2024-12-22,2024-12-26,Central,WH-C,Home,125.85,1,Delivered,,Carrier A
ORD-64932dce,2024-01-25,2024-01-26,2024-01-29,Central,WH-D,Home,69.63,1,Delivered,,Carrier A
ORD-8f09439c,2024-01-30,2024-01-31,2024-02-05,North,WH-B,Accessories,101.26,1,Delivered,,Carrier A
ORD-9a992db1,2024-02-14,2024-02-14,2024-02-23,North,WH-C,Office,176.03,1,Delivered,,Carrier B
ORD-b96b9b39,2024-04-09,2024-04-13,2024-04-18,North,WH-B,Office,98.39,2,Delivered,,Carrier D
ORD-f39e7b5e,2024-06-28,2024-06-29,2024-07-02,East,WH-D,Office,116.54,3,Delivered,,Carrier D
ORD-0d1d8d9e,2024-07-17,2024-07-17,2024-07-25,South,WH-A,Office,120.14,1,Delivered,,Carrier D
ORD-6bfd0511,2024-12-26,2024-12-28,2025-01-01,East,WH-A,Home,43.87,1,Delivered,,Carrier C
ORD-dc54580a,2024-02-27,2024-02-27,2024-03-06,West,WH-B,Office,76.87,1,Shipped,,Carrier A
ORD-3feee268,2024-03-31,2024-04-01,2024-04-06,North,WH-B,Office,59.38,1,Delivered,,Carrier B
ORD-10d8c036,2024-05-30,2024-05-30,2024-06-08,East,WH-A,Accessories,101.9,1,Delivered,,Carrier D
ORD-bdeae835,2024-08-31,2024-09-01,2024-09-06,East,WH-D,Office,26.69,1,Delivered,,Carrier B
ORD-e2e918cd,2024-09-07,2024-09-08,2024-09-13,North,WH-D,Home,25.89,1,Delivered,,Carrier C
ORD-6433b265,2024-10-09,2024-10-10,2024-10-13,North,WH-B,Electronics,77.06,1,Delivered,,Carrier C
ORD-5bc03a60,2024-01-28,2024-01-30,2024-02-01,East,WH-D,Office,88.26,2,Delivered,,Carrier B
ORD-f2438c64,2024-02-26,2024-02-26,2024-03-03,East,WH-B,Electronics,86.49,1,Delivered,,Carrier A
ORD-9dc4fb70,2024-04-17,2024-04-21,2024-04-27,West,WH-C,Home,84.02,2,Shipped,,Carrier B
ORD-d17f7e05,2024-06-09,2024-06-09,2024-06-18,West,WH-D,Office,125.31,1,Delivered,,Carrier B
ORD-176a5f0b,2024-06-21,2024-06-24,2024-06-26,West,WH-C,Accessories,28.72,3,Shipped,,Carrier D
